Code,Timestamp,Open,Close,Low,High,Volume
TXT,2024-07-17,93.41,92.07,91.98,94.1,1662900
TXT,2024-07-18,91.51,92.62,90.5,94.57,2015500
T,2024-07-15,18.85,18.58,18.53,18.87,33910900
T,2024-07-16,18.6,18.85,18.57,18.86,23923600
T,2024-07-17,18.9,19.16,18.85,19.19,40611500
T,2024-07-18,19.1,19.15,18.99,19.33,34793900
UAA,2024-07-15,6.84,6.51,6.5,6.87,14203100
UAA,2024-07-16,6.5,6.67,6.5,6.7,11150600
UAA,2024-07-17,6.63,6.89,6.61,6.93,13184000
UAA,2024-07-18,6.82,6.65,6.64,6.93,8953300
UAL,2024-07-15,44.71,44.32,44.12,44.99,6330100
UAL,2024-07-16,44.25,47.07,44.25,47.11,9821100
UAL,2024-07-17,46.76,46.94,46.54,47.54,14554700
UAL,2024-07-18,47.91,46.39,46.07,49.67,20945200
UA,2024-07-15,6.75,6.38,6.38,6.75,2811624
UA,2024-07-16,6.43,6.56,6.37,6.57,2197262
UA,2024-07-17,6.51,6.74,6.48,6.77,2485585
UA,2024-07-18,6.67,6.51,6.51,6.79,1596507
UDR,2024-07-15,40.68,40.56,40.42,41.36,3724700
UDR,2024-07-16,40.78,41.08,40.4,41.13,3121400
UDR,2024-07-17,41.05,41.67,41.05,41.73,2672100
UDR,2024-07-18,41.5,41.63,41.43,42.42,2153700
UHS,2024-07-15,179.19,178.68,178.06,183.37,709300
UHS,2024-07-16,180.0,183.88,177.37,183.93,1034900
UHS,2024-07-17,183.88,183.77,181.4,189.65,865900
UHS,2024-07-18,183.51,181.48,180.49,186.75,825600
ULTA,2024-07-15,404.0,395.16,393.01,406.48,1148700
ULTA,2024-07-16,399.46,409.7,396.28,412.64,763400
ULTA,2024-07-17,407.65,400.47,398.22,407.86,737500
ULTA,2024-07-18,396.99,393.12,390.64,402.08,786200
UNH,2024-07-15,524.24,515.37,513.8,530.83,5128000
UNH,2024-07-16,533.9,548.87,527.13,549.92,11062000
UNH,2024-07-17,554.0,573.28,551.3,573.61,10330800
UNH,2024-07-18,564.5,564.34,561.42,581.5,6834800
UNM,2024-07-15,52.2,52.95,52.19,53.17,1174100
UNM,2024-07-16,53.03,53.63,52.89,54.05,1274900
UNM,2024-07-17,53.82,53.91,53.79,54.4,1447400
UNM,2024-07-18,53.88,53.56,53.52,54.66,1342900
UNP,2024-07-15,230.6,235.99,230.28,236.45,2569500
UNP,2024-07-16,236.0,243.06,235.9,243.82,3417400
UNP,2024-07-17,243.44,243.89,242.76,246.06,2933000
UNP,2024-07-18,242.64,243.01,242.18,245.87,2491300
UPS,2024-07-15,143.01,144.15,142.75,145.25,4164000
UPS,2024-07-16,144.03,147.33,144.03,147.57,3805100
UPS,2024-07-17,146.99,147.38,146.4,147.79,2863600
UPS,2024-07-18,146.02,144.76,144.45,148.15,3412900
URI,2024-07-15,687.66,707.41,683.0,713.07,594300
URI,2024-07-16,707.24,743.01,707.24,743.24,646900
URI,2024-07-17,731.65,723.59,721.11,739.13,826300
URI,2024-07-18,721.14,728.45,720.1,759.98,885000
USB,2024-07-15,42.6,42.35,42.32,42.93,10435600
USB,2024-07-16,42.58,43.29,42.35,43.44,12869800
USB,2024-07-17,43.98,45.26,43.8,45.66,21306500
USB,2024-07-18,44.79,44.41,44.37,45.63,17219300
UTX,2024-07-15,122.74,123.26,122.53,124.28,730000
UTX,2024-07-16,123.71,125.13,123.57,125.96,626300
UTX,2024-07-17,125.94,127.17,125.94,128.17,816200
UTX,2024-07-18,126.59,126.01,125.79,128.23,571800
VAR,2024-07-15,89.8,90.34,89.35,90.39,1076000
VAR,2024-07-16,90.15,90.76,89.61,91.53,2705300
VAR,2024-07-17,92.0,86.16,83.03,92.46,4875800
VAR,2024-07-18,87.84,86.23,85.52,88.67,2187300
VFC,2024-07-15,13.51,13.33,13.33,13.65,5853800
VFC,2024-07-16,13.4,14.22,13.27,14.26,7351400
VFC,2024-07-17,15.13,16.15,14.77,16.41,32408400
VFC,2024-07-18,16.52,16.03,15.9,16.89,10838700
VIAB,2024-07-15,38.8,38.66,38.34,39.16,4354800
VIAB,2024-07-16,38.8,39.6,38.71,39.68,8452000
VIAB,2024-07-17,39.02,40.92,38.88,41.37,14373100
VIAB,2024-07-18,40.72,40.75,40.49,41.94,9121400
VLO,2024-07-15,148.59,148.75,147.51,150.05,2442100
VLO,2024-07-16,147.85,148.83,145.9,149.34,2483300
VLO,2024-07-17,150.15,150.05,149.33,154.27,4185200
VLO,2024-07-18,151.02,147.78,147.69,152.1,2327700
VMC,2024-07-15,255.55,253.9,252.61,256.66,838300
VMC,2024-07-16,255.07,262.81,254.61,263.33,866700
VMC,2024-07-17,260.81,255.8,255.5,260.89,628600
VMC,2024-07-18,254.53,256.09,254.53,259.46,531700
VNO,2024-07-15,29.1,29.45,28.9,29.65,1308800
VNO,2024-07-16,29.71,29.81,29.26,29.96,1324500
VNO,2024-07-17,29.38,29.51,29.22,30.26,1336600
VNO,2024-07-18,29.45,28.97,28.55,30.4,1630200
VRSK,2024-07-15,277.38,277.5,276.66,280.22,939300
VRSK,2024-07-16,277.3,281.14,277.24,281.58,692800
VRSK,2024-07-17,281.48,279.16,278.71,282.08,859200
VRSK,2024-07-18,279.79,280.92,275.99,282.21,659000
VRSN,2024-07-15,177.65,176.9,176.35,179.19,455200
VRSN,2024-07-16,177.28,179.8,177.28,180.92,625600
VRSN,2024-07-17,180.29,179.34,177.86,181.04,720400
VRSN,2024-07-18,179.33,177.63,177.36,181.05,796300
VRTX,2024-07-15,488.45,490.85,485.86,494.39,827600
VRTX,2024-07-16,493.25,488.98,488.09,496.93,813000
VRTX,2024-07-17,489.95,488.37,478.78,493.49,1697300
VRTX,2024-07-18,488.37,488.12,486.2,493.28,1473000
VTR,2024-07-15,52.58,52.64,52.45,52.82,2057600
VTR,2024-07-16,52.87,53.1,52.58,53.15,1539000
VTR,2024-07-17,53.1,53.43,52.95,53.54,1464800
VTR,2024-07-18,53.36,53.21,53.02,53.98,1125700
VZ,2024-07-15,41.43,40.79,40.7,41.46,15874900
VZ,2024-07-16,40.85,41.45,40.82,41.55,16016900
VZ,2024-07-17,41.55,42.03,41.52,42.19,20401700
VZ,2024-07-18,41.9,42.07,41.72,42.52,15752800
V,2024-07-15,265.67,268.45,265.25,269.24,6845200
V,2024-07-16,268.52,269.25,267.37,270.21,7869900
V,2024-07-17,268.44,272.7,268.24,272.91,5324700
V,2024-07-18,272.29,269.15,268.56,273.62,5550800
WAT,2024-07-15,301.07,302.93,300.02,304.97,276300
WAT,2024-07-16,304.26,316.73,304.26,317.58,519200
WAT,2024-07-17,313.25,314.38,309.76,323.34,421300
WAT,2024-07-18,311.75,308.98,307.28,321.37,355300
WBA,2024-07-15,11.48,11.7,11.32,11.76,20644700
WBA,2024-07-16,11.72,11.73,11.57,11.98,23536100
WBA,2024-07-17,11.71,11.85,11.67,11.99,17911000
WBA,2024-07-18,11.78,11.36,11.34,12.02,19829400
WDC,2024-07-15,79.5,78.82,77.99,80.09,5405400
WDC,2024-07-16,78.24,77.06,76.98,79.11,4257000
WDC,2024-07-17,75.49,71.79,71.67,75.57,10699900
WDC,2024-07-18,72.54,70.24,68.82,72.59,8726900
WEC,2024-07-15,80.14,79.61,79.47,80.42,1277200
WEC,2024-07-16,79.9,80.81,79.63,80.83,1262600
WEC,2024-07-17,81.19,82.36,81.14,83.04,2382200
WEC,2024-07-18,81.9,82.05,81.9,83.44,1660900
WFC,2024-07-15,57.05,57.73,57.04,58.24,27277300
WFC,2024-07-16,58.04,60.24,57.53,60.62,25577300
WFC,2024-07-17,60.16,60.91,59.89,61.0,17371100
WFC,2024-07-18,60.62,59.24,58.99,60.82,17739000
WHR,2024-07-15,109.37,110.67,108.49,111.45,899800
WHR,2024-07-16,111.37,112.34,111.19,113.31,841900
WHR,2024-07-17,110.75,111.59,110.75,112.96,939600
WHR,2024-07-18,110.57,105.2,103.93,115.45,2627700
WLTW,2024-07-15,168.73,171.11,167.75,171.92,315000
WLTW,2024-07-16,170.46,170.24,169.59,171.82,322500
WLTW,2024-07-17,170.46,171.9,170.21,174.13,395200
WLTW,2024-07-18,171.78,172.32,171.78,176.68,292600
WMB,2024-07-15,43.36,42.56,42.51,43.36,5491100
WMB,2024-07-16,42.73,42.35,42.25,42.84,4849900
WMB,2024-07-17,42.49,42.65,42.43,42.92,6105700
WMB,2024-07-18,42.49,43.28,42.35,43.8,7509800
WMT,2024-07-15,69.3,69.61,69.3,69.97,10171100
WMT,2024-07-16,69.82,69.99,69.58,70.24,9836800
WMT,2024-07-17,70.18,71.03,69.95,71.1,13533800
WMT,2024-07-18,70.68,70.82,70.43,71.19,10682700
WM,2024-07-15,213.76,216.0,213.53,216.6,1508800
WM,2024-07-16,217.05,220.89,216.82,220.96,1948100
WM,2024-07-17,221.43,223.32,221.21,224.22,1557700
WM,2024-07-18,222.65,223.1,221.66,224.85,1284000
WRK,2024-07-15,43.68,44.14,43.44,44.26,4808500
WRK,2024-07-16,44.16,45.51,44.04,45.58,5715900
WRK,2024-07-17,45.3,45.75,45.15,46.11,7111000
WRK,2024-07-18,45.79,45.87,45.49,46.22,4429000
WU,2024-07-15,12.63,12.45,12.42,12.63,4234400
WU,2024-07-16,12.52,12.6,12.45,12.69,3815000
WU,2024-07-17,12.7,12.91,12.61,12.94,4723800
WU,2024-07-18,12.84,12.6,12.56,12.94,2806700
WYNN,2024-07-15,85.81,84.6,84.29,86.97,1868800
WYNN,2024-07-16,84.65,85.95,83.23,86.2,2010500
WYNN,2024-07-17,85.49,84.92,84.24,85.87,2042200
WYNN,2024-07-18,84.45,83.48,83.19,85.06,2317600
WYN,2024-07-15,222.18,227.76,221.31,229.05,1058400
WYN,2024-07-16,228.26,234.79,228.26,235.76,1133400
WYN,2024-07-17,233.95,234.45,232.94,236.25,1056900
WYN,2024-07-18,233.32,230.38,230.19,234.44,991400
WY,2024-07-15,29.33,29.04,28.94,29.37,3685500
WY,2024-07-16,29.18,29.73,29.04,29.8,2884900
WY,2024-07-17,29.76,30.49,29.76,30.55,3253100
WY,2024-07-18,30.25,30.31,30.15,30.95,3436800
XEC,2024-07-15,221.14,218.85,218.7,222.42,331600
XEC,2024-07-16,219.87,223.47,218.17,223.68,531000
XEC,2024-07-17,222.95,222.85,221.49,224.94,477900
XEC,2024-07-18,222.0,223.93,221.32,226.09,463500
XEL,2024-07-15,53.67,53.23,52.97,53.73,2219600
XEL,2024-07-16,53.57,53.93,53.37,53.96,2377700
XEL,2024-07-17,54.31,55.32,54.26,55.82,3242100
XEL,2024-07-18,55.0,55.78,54.97,56.11,3023900
XLNX,2024-07-15,72.04,72.26,71.85,72.71,2361700
XLNX,2024-07-16,72.66,73.41,71.75,73.43,1959600
XLNX,2024-07-17,72.44,72.41,70.75,72.69,3321900
XLNX,2024-07-18,72.74,71.68,71.6,75.11,3218400
XL,2024-07-15,339.1,345.77,337.84,347.9,3394300
XL,2024-07-16,346.83,360.58,345.26,362.28,4637000
XL,2024-07-17,358.97,357.8,356.2,362.69,3061000
XL,2024-07-18,356.5,356.03,355.75,369.23,3876300
XOM,2024-07-15,114.27,115.21,113.58,116.16,13032500
XOM,2024-07-16,114.35,116.04,113.71,116.35,13614100
XOM,2024-07-17,116.74,117.64,116.55,118.18,13602800
XOM,2024-07-18,117.95,118.8,117.44,119.92,13033600
XRAY,2024-07-15,25.5,25.56,25.28,25.72,1794000
XRAY,2024-07-16,25.69,26.81,25.57,26.81,2835200
XRAY,2024-07-17,26.76,27.54,26.76,27.75,2883300
XRAY,2024-07-18,27.15,26.41,26.4,27.64,4648400
XRX,2024-07-15,10.77,11.14,10.71,11.23,3258600
XRX,2024-07-16,11.17,11.89,11.17,11.94,3372400
XRX,2024-07-17,11.81,12.04,11.79,12.11,1986900
XRX,2024-07-18,11.89,11.94,11.79,12.29,1661100
XYL,2024-07-15,138.66,137.3,136.92,139.36,1190800
XYL,2024-07-16,138.18,141.26,137.4,141.44,1212500
XYL,2024-07-17,140.51,139.0,138.75,141.5,1214500
XYL,2024-07-18,138.39,138.04,137.77,140.33,962400
YUM,2024-07-15,131.02,127.89,127.85,131.97,2157100
YUM,2024-07-16,126.65,128.92,126.25,129.21,2381300
YUM,2024-07-17,129.07,129.33,128.51,129.96,1753800
YUM,2024-07-18,126.63,128.31,126.63,128.94,1714700
ZBH,2024-07-15,108.18,106.53,106.36,108.59,1822600
ZBH,2024-07-16,106.61,107.46,106.31,108.15,1211700
ZBH,2024-07-17,107.46,111.05,107.08,112.31,2237000
ZBH,2024-07-18,110.49,111.39,110.36,113.87,2278200
ZION,2024-07-15,48.02,48.24,47.9,48.68,1606500
ZION,2024-07-16,48.54,50.22,48.34,50.24,2170800
ZION,2024-07-17,49.48,50.54,49.48,51.24,1956800
ZION,2024-07-18,49.84,49.21,48.97,51.13,2141200
ZTS,2024-07-15,178.16,177.56,177.4,180.42,2216500
ZTS,2024-07-16,177.68,182.48,177.36,182.79,1939900
ZTS,2024-07-17,181.57,181.62,180.13,184.4,2190800
ZTS,2024-07-18,180.56,179.23,179.17,184.24,2171100
