stock_date,open_price,close_price,low,high,volume,return
2017-12-01,2645.1,2642.22,2605.52,2650.62,3950930000,-0.20
2017-12-04,2657.19,2639.44,2639.03,2665.19,4025840000,-0.11
2017-12-05,2639.78,2629.57,2627.73,2648.72,3547570000,-0.37
2017-12-06,2626.24,2629.27,2624.75,2634.41,3253080000,-0.01
2017-12-07,2628.38,2636.98,2626.53,2640.99,3297060000,0.29
2017-12-08,2646.21,2651.5,2644.1,2651.65,3126750000,0.55
2017-12-11,2652.19,2659.99,2651.47,2660.33,3141480000,0.32
2017-12-12,2661.73,2664.11,2659.78,2669.72,3568910000,0.15
2017-12-13,2667.59,2662.85,2662.85,2671.88,3568360000,-0.05
2017-12-14,2665.87,2652.01,2652.01,2668.09,3442760000,-0.41
2017-12-15,2660.63,2675.81,2659.14,2679.63,5736910000,0.90
2017-12-18,2685.92,2690.16,2685.92,2694.97,3727770000,0.54
2017-12-19,2692.71,2681.47,2680.74,2694.44,3407680000,-0.32
2017-12-20,2688.18,2679.25,2676.11,2691.01,3246230000,-0.08
2017-12-21,2683.02,2684.57,2682.4,2692.64,3293130000,0.20
2017-12-22,2684.22,2683.34,2678.13,2685.35,2401030000,-0.05
2017-12-26,2679.09,2680.5,2677.96,2682.74,1970660000,-0.11
2017-12-27,2682.1,2682.62,2678.91,2685.64,2202900000,0.08
2017-12-28,2686.1,2687.54,2682.69,2687.66,2174890000,0.18
2017-12-29,2689.15,2673.61,2673.61,2692.12,2447760000,-0.52
2018-01-02,2683.73,2695.81,2682.36,2695.89,3397430000,0.83
2018-01-03,2697.85,2713.06,2697.77,2714.37,3544030000,0.64
2018-01-04,2719.31,2723.99,2719.07,2729.29,3697340000,0.40
2018-01-05,2731.33,2743.15,2727.92,2743.45,3239280000,0.70
2018-01-08,2742.67,2747.71,2737.6,2748.51,3246160000,0.17
2018-01-09,2751.15,2751.29,2747.86,2759.14,3467460000,0.13
2018-01-10,2745.55,2748.23,2736.06,2750.8,3579900000,-0.11
2018-01-11,2752.97,2767.56,2752.78,2767.56,3645690000,0.70
2018-01-12,2770.18,2786.24,2769.64,2787.85,3587220000,0.67
2018-01-16,2798.96,2776.42,2768.64,2807.54,4362880000,-0.35
2018-01-17,2784.99,2802.56,2778.38,2807.04,3790340000,0.94
2018-01-18,2802.4,2798.03,2792.56,2805.83,3703300000,-0.16
2018-01-19,2802.6,2810.3,2798.08,2810.33,3724230000,0.44
2018-01-22,2809.16,2832.97,2808.12,2833.03,3489480000,0.81
2018-01-23,2835.05,2839.13,2830.59,2842.24,3541140000,0.22
2018-01-24,2845.42,2837.54,2824.81,2852.97,4079270000,-0.06
2018-01-25,2846.24,2839.25,2830.94,2848.56,3873100000,0.06
2018-01-26,2847.48,2872.87,2846.18,2872.87,3474680000,1.18
2018-01-29,2867.23,2853.53,2851.48,2870.62,3587420000,-0.67
2018-01-30,2832.74,2822.43,2818.27,2837.75,4012070000,-1.09
2018-01-31,2832.41,2823.81,2813.04,2839.26,4276270000,0.05
2018-02-01,2816.45,2821.98,2812.7,2835.96,3977380000,-0.06
2018-02-02,2808.92,2762.13,2759.97,2808.92,4340220000,-2.12
2018-02-05,2741.06,2648.94,2638.17,2763.39,5310840000,-4.10
2018-02-06,2614.78,2695.14,2593.07,2701.04,5917350000,1.74
2018-02-07,2690.95,2681.66,2681.33,2727.67,4646300000,-0.50
2018-02-08,2685.01,2581,2580.56,2685.27,5333840000,-3.75
2018-02-09,2601.78,2619.55,2532.69,2638.67,5690110000,1.49
2018-02-12,2636.75,2656,2622.45,2672.61,4069220000,1.39
2018-02-13,2646.27,2662.94,2637.08,2668.84,3503540000,0.26
2018-02-14,2651.21,2698.63,2648.87,2702.1,4011940000,1.34
2018-02-15,2713.46,2731.2,2689.82,2731.51,3696140000,1.21
2018-02-16,2727.14,2732.22,2725.11,2754.42,3646920000,0.04
2018-02-20,2722.99,2716.26,2706.76,2737.6,3646920000,-0.58
2018-02-21,2720.53,2701.33,2701.29,2747.75,3789040000,-0.55
2018-02-22,2710.42,2703.96,2697.77,2731.26,3720620000,0.10
2018-02-23,2715.8,2747.3,2713.74,2747.76,3200360000,1.60
2018-02-26,2757.37,2779.6,2753.78,2780.64,3436590000,1.18
2018-02-27,2780.45,2744.28,2744.22,2789.15,3752070000,-1.27
2018-02-28,2753.78,2713.83,2713.54,2761.52,4244570000,-1.11
2018-03-01,2715.22,2677.67,2659.65,2730.89,4514490000,-1.33
2018-03-02,2658.89,2691.25,2647.32,2696.25,3891250000,0.51
2018-03-05,2681.06,2720.94,2675.75,2728.09,3733640000,1.10
2018-03-06,2730.18,2728.12,2711.26,2732.08,3389030000,0.26
2018-03-07,2710.18,2726.8,2701.74,2730.6,3406690000,-0.05
2018-03-08,2732.75,2738.97,2722.65,2740.45,3206040000,0.45
2018-03-09,2752.91,2786.57,2751.54,2786.57,3376870000,1.74
2018-03-12,2790.54,2783.02,2779.26,2796.98,3216960000,-0.13
2018-03-13,2792.31,2765.31,2758.68,2801.9,3324290000,-0.64
2018-03-14,2774.06,2749.48,2744.38,2777.11,3394630000,-0.57
2018-03-15,2754.27,2747.33,2741.47,2763.03,3543710000,-0.08
2018-03-16,2750.57,2752.01,2749.97,2761.85,5429140000,0.17
2018-03-19,2741.38,2712.92,2694.59,2741.38,3327460000,-1.42
2018-03-20,2715.05,2716.94,2710.05,2724.22,3272590000,0.15
2018-03-21,2714.99,2711.93,2709.79,2739.14,3434780000,-0.18
2018-03-22,2691.36,2643.69,2641.59,2695.68,3765460000,-2.52
2018-03-23,2646.71,2588.26,2585.89,2657.67,3829380000,-2.10
2018-03-26,2619.35,2658.55,2601.81,2661.36,3538080000,2.72
2018-03-27,2667.57,2612.62,2596.12,2674.78,3761320000,-1.73
2018-03-28,2611.3,2605,2593.06,2632.65,3875720000,-0.29
2018-03-29,2614.41,2640.87,2609.72,2659.07,3572360000,1.38
2018-04-02,2633.45,2581.88,2553.8,2638.3,3635780000,-2.23
2018-04-03,2592.17,2614.45,2575.49,2619.14,3395840000,1.26
2018-04-04,2584.04,2644.69,2573.61,2649.86,3369230000,1.16
2018-04-05,2657.36,2662.84,2649.58,2672.08,3230430000,0.69
2018-04-06,2645.82,2604.47,2586.27,2656.88,3312390000,-2.19
2018-04-09,2617.18,2613.16,2610.79,2653.55,3076140000,0.33
2018-04-10,2638.41,2656.87,2635.78,2665.45,3579130000,1.67
2018-04-11,2643.89,2642.19,2639.25,2661.43,3054520000,-0.55
2018-04-12,2653.83,2663.99,2653.83,2674.72,3045330000,0.83
2018-04-13,2676.9,2656.3,2645.05,2680.26,2988540000,-0.29
2018-04-16,2670.1,2677.84,2665.16,2686.49,3020740000,0.81
2018-04-17,2692.74,2706.39,2692.05,2713.34,3286190000,1.07
2018-04-18,2710.11,2708.64,2703.63,2717.49,3412030000,0.08
2018-04-19,2701.16,2693.13,2681.9,2702.84,3375120000,-0.57
2018-04-20,2692.56,2670.14,2660.61,2693.94,3428260000,-0.85
2018-04-23,2675.4,2670.29,2657.99,2682.86,3030390000,0.01
2018-04-24,2680.8,2634.56,2617.32,2683.55,3716020000,-1.34
2018-04-25,2634.92,2639.4,2612.67,2645.3,3563680000,0.18
2018-04-26,2651.65,2666.94,2647.16,2676.48,3690920000,1.04
2018-04-27,2675.47,2669.91,2659.01,2677.35,3234510000,0.11
2018-04-30,2682.51,2648.05,2648.04,2682.87,3749510000,-0.82
2018-05-01,2642.96,2654.8,2625.41,2655.27,3562820000,0.25
2018-05-02,2654.24,2635.67,2631.7,2660.87,4047020000,-0.72
2018-05-03,2628.08,2629.73,2594.62,2637.14,3867530000,-0.23
2018-05-04,2621.45,2663.42,2615.32,2670.93,3335260000,1.28
2018-05-07,2680.34,2672.63,2664.7,2683.35,3266810000,0.35
2018-05-08,2670.26,2671.92,2655.2,2676.34,3745100000,-0.03
2018-05-09,2678.12,2697.79,2674.14,2701.27,3913650000,0.97
2018-05-10,2705.02,2723.07,2704.54,2726.11,3380640000,0.94
2018-05-11,2722.7,2727.72,2717.45,2732.86,2874850000,0.17
2018-05-14,2738.47,2730.13,2725.47,2742.1,2994360000,0.09
2018-05-15,2718.59,2711.45,2701.91,2718.59,3291190000,-0.68
2018-05-16,2712.62,2722.46,2712.17,2727.76,3248480000,0.41
2018-05-17,2719.71,2720.13,2711.36,2731.96,3478150000,-0.09
2018-05-18,2717.35,2712.97,2709.18,2719.5,3383270000,-0.26
2018-05-21,2735.39,2733.01,2725.7,2739.19,3053480000,0.74
2018-05-22,2738.34,2724.44,2721.88,2742.24,3384140000,-0.31
2018-05-23,2713.98,2733.29,2709.54,2733.33,3333160000,0.32
2018-05-24,2730.94,2727.76,2707.38,2731.97,3285750000,-0.20
2018-05-25,2723.6,2721.33,2714.99,2727.36,3015260000,-0.24
2018-05-29,2705.11,2689.86,2676.81,2710.67,3743310000,-1.16
2018-05-30,2702.43,2724.01,2702.43,2729.34,3566490000,1.27
2018-05-31,2720.98,2705.27,2700.68,2722.5,4241100000,-0.69
2018-06-01,2718.7,2734.62,2718.7,2736.93,3694310000,1.08
2018-06-04,2741.67,2746.87,2740.54,2749.16,3410090000,0.45
2018-06-05,2748.46,2748.8,2739.51,2752.61,3523550000,0.07
2018-06-06,2753.25,2772.35,2748.46,2772.39,3662780000,0.86
2018-06-07,2774.84,2770.37,2760.16,2779.9,3742080000,-0.07
2018-06-08,2765.84,2779.03,2763.59,2779.39,3138850000,0.31
2018-06-11,2780.18,2782,2780.17,2790.21,3262130000,0.11
2018-06-12,2785.6,2786.85,2778.78,2789.8,3435700000,0.17
2018-06-13,2787.94,2775.63,2774.65,2791.47,3820770000,-0.40
2018-06-14,2783.21,2782.49,2776.52,2789.06,3540930000,0.25
2018-06-15,2777.78,2779.66,2761.73,2782.81,5451990000,-0.10
2018-06-18,2765.79,2773.75,2757.12,2774.99,3316120000,-0.21
2018-06-19,2752.01,2762.59,2743.19,2765.05,3671160000,-0.40
2018-06-20,2769.73,2767.32,2763.91,2774.86,3332140000,0.17
2018-06-21,2769.28,2749.76,2744.39,2769.28,3336580000,-0.63
2018-06-22,2760.79,2754.88,2752.68,2764.17,5468110000,0.19
2018-06-25,2742.94,2717.07,2698.67,2742.94,3663280000,-1.37
2018-06-26,2722.12,2723.06,2715.6,2732.91,3568900000,0.22
2018-06-27,2728.45,2699.63,2699.38,2746.09,3803990000,-0.86
2018-06-28,2698.69,2716.31,2691.99,2724.34,3461100000,0.62
2018-06-29,2727.13,2718.37,2718.03,2743.26,3586800000,0.08
2018-07-02,2704.95,2726.71,2698.95,2727.26,3095040000,0.31
2018-07-03,2733.27,2713.22,2711.16,2736.58,1911460000,-0.49
2018-07-05,2724.19,2736.61,2716.02,2737.83,2980160000,0.86
2018-07-06,2737.68,2759.82,2733.52,2764.41,2590250000,0.85
2018-07-09,2775.62,2784.17,2770.73,2784.65,3070060000,0.88
2018-07-10,2788.56,2793.84,2786.24,2795.58,3080140000,0.35
2018-07-11,2779.82,2774.02,2770.77,2785.91,2986180000,-0.71
2018-07-12,2783.14,2798.29,2781.53,2799.22,2834230000,0.87
2018-07-13,2796.93,2801.31,2791.69,2804.53,2619790000,0.11
2018-07-16,2797.36,2798.43,2793.39,2801.19,2819860000,-0.10
2018-07-17,2789.34,2809.55,2789.24,2814.19,3064920000,0.40
2018-07-18,2811.35,2815.62,2805.89,2816.76,3111560000,0.22
2018-07-19,2809.37,2804.49,2799.77,2812.05,3278360000,-0.40
2018-07-20,2804.55,2801.83,2800.01,2809.7,3243250000,-0.09
2018-07-23,2799.17,2806.98,2795.14,2808.61,2928490000,0.18
2018-07-24,2820.68,2820.4,2811.12,2829.99,3430410000,0.48
2018-07-25,2817.73,2846.07,2817.73,2848.03,3584400000,0.91
2018-07-26,2835.49,2837.44,2835.26,2845.57,3667290000,-0.30
2018-07-27,2842.35,2818.82,2808.34,2843.17,3434370000,-0.66
2018-07-30,2819,2802.6,2798.11,2821.74,3261190000,-0.58
2018-07-31,2809.73,2816.29,2808.06,2824.46,3906890000,0.49
2018-08-01,2821.17,2813.36,2805.85,2825.83,3501350000,-0.10
2018-08-02,2800.48,2827.22,2796.34,2829.91,3501380000,0.49
2018-08-03,2829.62,2840.35,2827.37,2840.38,3043690000,0.46
2018-08-06,2840.29,2850.4,2835.98,2853.29,2879020000,0.35
2018-08-07,2855.92,2858.45,2855.92,2863.43,3185440000,0.28
2018-08-08,2856.79,2857.7,2853.09,2862.44,2978070000,-0.03
2018-08-09,2857.19,2853.58,2851.98,2862.48,3066180000,-0.14
2018-08-10,2838.9,2833.28,2825.81,2842.2,3265590000,-0.71
2018-08-13,2835.46,2821.93,2819.88,2843.4,3173630000,-0.40
2018-08-14,2827.88,2839.96,2826.58,2843.11,2986500000,0.64
2018-08-15,2827.95,2818.37,2802.49,2827.95,3656680000,-0.76
2018-08-16,2831.44,2840.69,2831.44,2850.49,3232000000,0.79
2018-08-17,2838.32,2850.13,2833.73,2855.63,3037640000,0.33
2018-08-20,2853.93,2857.05,2850.62,2859.76,2757150000,0.24
2018-08-21,2861.51,2862.96,2861.32,2873.23,3174010000,0.21
2018-08-22,2860.99,2861.82,2856.05,2867.54,2701250000,-0.04
2018-08-23,2860.29,2856.98,2854.03,2868.78,2724450000,-0.17
2018-08-24,2862.35,2874.69,2862.35,2876.16,2603010000,0.62
2018-08-27,2884.69,2896.74,2884.69,2898.25,2865070000,0.77
2018-08-28,2901.45,2897.52,2893.5,2903.77,2687770000,0.03
2018-08-29,2900.62,2914.04,2898.4,2916.5,2805520000,0.57
2018-08-30,2908.94,2901.13,2895.22,2912.46,2810450000,-0.44
2018-08-31,2898.37,2901.52,2891.73,2906.32,2887220000,0.01
2018-09-04,2896.96,2896.72,2885.13,2900.18,3087420000,-0.17
2018-09-05,2891.59,2888.6,2876.92,2894.21,3248780000,-0.28
2018-09-06,2888.64,2878.05,2867.29,2892.05,3144240000,-0.37
2018-09-07,2868.26,2871.68,2864.12,2883.81,2976580000,-0.22
2018-09-10,2881.39,2877.13,2875.94,2886.93,2751100000,0.19
2018-09-11,2871.57,2887.89,2866.78,2892.52,2904500000,0.37
2018-09-12,2888.29,2888.92,2879.2,2894.65,3341280000,0.04
2018-09-13,2896.85,2904.18,2896.39,2906.76,3274090000,0.53
2018-09-14,2906.38,2904.98,2895.77,2908.3,3179410000,0.03
2018-09-17,2903.83,2888.8,2886.16,2904.65,2967980000,-0.56
2018-09-18,2890.74,2904.31,2890.43,2911.17,3091190000,0.54
2018-09-19,2906.6,2907.95,2903.82,2912.36,3302460000,0.13
2018-09-20,2919.73,2930.75,2919.73,2934.8,3406520000,0.78
2018-09-21,2936.76,2929.67,2927.11,2940.91,5652470000,-0.04
2018-09-24,2921.83,2919.37,2912.63,2923.79,3392030000,-0.35
2018-09-25,2921.75,2915.56,2913.7,2923.95,3330880000,-0.13
2018-09-26,2916.98,2905.97,2903.28,2931.15,3417540000,-0.33
2018-09-27,2911.65,2914,2909.27,2927.22,3101360000,0.28
2018-09-28,2910.03,2913.98,2907.5,2920.53,3461680000,0.00
2018-10-01,2926.29,2924.59,2917.91,2937.06,3375890000,0.36
2018-10-02,2923.8,2923.43,2919.37,2931.42,3432620000,-0.04
2018-10-03,2931.69,2925.51,2921.36,2939.86,3625510000,0.07
2018-10-04,2919.35,2901.61,2883.92,2919.78,3510370000,-0.82
2018-10-05,2902.54,2885.57,2869.29,2909.64,3340820000,-0.55
2018-10-08,2877.53,2884.43,2862.08,2889.45,3381820000,-0.04
2018-10-09,2882.51,2880.34,2874.27,2894.83,3531690000,-0.14
2018-10-10,2873.9,2785.68,2784.86,2874.02,4554260000,-3.29
2018-10-11,2776.87,2728.37,2710.51,2795.14,4914090000,-2.06
2018-10-12,2770.54,2767.13,2729.44,2775.77,4024010000,1.42
2018-10-15,2763.83,2750.79,2749.03,2775.99,3327160000,-0.59
2018-10-16,2767.05,2809.92,2766.91,2813.46,3460260000,2.15
2018-10-17,2811.67,2809.21,2781.81,2816.94,3347090000,-0.03
2018-10-18,2802,2768.78,2755.18,2806.04,3639300000,-1.44
2018-10-19,2775.66,2767.78,2760.27,2797.77,3593940000,-0.04
2018-10-22,2773.94,2755.88,2749.22,2778.94,3331270000,-0.43
2018-10-23,2721.03,2740.69,2691.43,2753.59,4373710000,-0.55
2018-10-24,2737.87,2656.1,2651.89,2742.59,4738670000,-3.09
2018-10-25,2674.88,2705.57,2667.84,2722.7,4663930000,1.86
2018-10-26,2667.86,2658.69,2628.16,2692.38,4804330000,-1.73
2018-10-29,2682.65,2641.25,2603.54,2706.85,4701260000,-0.66
2018-10-30,2640.68,2682.63,2635.34,2685.43,5125600000,1.57
2018-10-31,2705.6,2711.74,2705.6,2736.69,5133380000,1.09
2018-11-01,2717.58,2740.37,2708.85,2741.67,4730250000,1.06
2018-11-02,2745.45,2723.06,2700.44,2756.55,4261230000,-0.63
2018-11-05,2726.37,2738.31,2717.94,2744.27,3650910000,0.56
2018-11-06,2738.4,2755.45,2737.08,2756.82,3543800000,0.63
2018-11-07,2774.13,2813.89,2774.13,2815.15,3929080000,2.12
2018-11-08,2806.38,2806.83,2794.99,2814.75,3673550000,-0.25
2018-11-09,2794.1,2781.01,2764.24,2794.1,4029030000,-0.92
2018-11-12,2773.93,2726.22,2722,2775.99,3701570000,-1.97
2018-11-13,2730.05,2722.18,2714.98,2754.6,4112820000,-0.15
2018-11-14,2737.9,2701.58,2685.75,2746.8,4449060000,-0.76
2018-11-15,2693.52,2730.2,2670.75,2735.38,4204960000,1.06
2018-11-16,2718.54,2736.27,2712.16,2746.75,3996970000,0.22
2018-11-19,2730.74,2690.73,2681.09,2733.16,3806940000,-1.66
2018-11-20,2654.6,2641.89,2631.52,2669.44,4370820000,-1.82
2018-11-21,2657.74,2649.93,2649.82,2670.73,3237400000,0.30
2018-11-23,2633.36,2632.56,2631.09,2647.55,1651680000,-0.66
2018-11-26,2649.97,2673.45,2649.97,2674.35,3523520000,1.55
2018-11-27,2663.75,2682.17,2655.89,2682.53,3494380000,0.33
2018-11-28,2691.45,2743.79,2684.38,2744,3984540000,2.30
2018-11-29,2736.97,2737.8,2722.94,2753.75,3599200000,-0.22
2018-11-30,2737.76,2760.17,2732.76,2760.88,4668310000,0.82
2018-12-03,2790.5,2790.37,2773.38,2800.18,4221580000,1.09
2018-12-04,2782.43,2700.06,2697.18,2785.93,4515710000,-3.24
2018-12-06,2663.51,2695.95,2621.53,2696.15,5180430000,-0.15
2018-12-07,2691.26,2633.08,2623.14,2708.54,4242240000,-2.33
2018-12-10,2630.86,2637.72,2583.23,2647.51,4162880000,0.18
2018-12-11,2664.44,2636.78,2621.3,2674.35,3963440000,-0.04
2018-12-12,2658.23,2651.07,2650.26,2685.44,4029300000,0.54
2018-12-13,2658.7,2650.54,2637.27,2670.19,3978340000,-0.02
2018-12-14,2629.68,2599.95,2593.84,2635.07,4064370000,-1.91
2018-12-17,2590.75,2545.94,2530.54,2601.13,4661420000,-2.08
2018-12-18,2559.9,2546.16,2528.71,2573.99,4519190000,0.01
2018-12-19,2547.05,2506.96,2488.96,2585.29,5152830000,-1.54
2018-12-20,2496.77,2467.42,2441.18,2509.63,5619780000,-1.58
2018-12-21,2465.38,2416.62,2408.55,2504.41,7657890000,-2.06
2018-12-24,2400.56,2351.1,2351.1,2410.34,2613670000,-2.71
2018-12-26,2363.12,2467.7,2346.58,2467.76,4249740000,4.96
2018-12-27,2442.5,2488.83,2397.94,2489.1,4139010000,0.86
2018-12-28,2498.77,2485.74,2472.89,2520.27,3728440000,-0.12
2018-12-31,2498.94,2506.85,2482.82,2509.24,3461920000,0.85
2019-01-02,2476.96,2510.03,2467.47,2519.49,3733160000,0.13
2019-01-03,2491.92,2447.89,2443.96,2493.14,3858830000,-2.48
2019-01-04,2474.33,2531.94,2474.33,2538.07,4234140000,3.43
2019-01-07,2535.61,2549.69,2524.56,2566.16,4133120000,0.70
2019-01-08,2568.11,2574.41,2547.56,2579.82,4120060000,0.97
2019-01-09,2580,2584.96,2568.89,2595.32,4088740000,0.41
2019-01-10,2573.51,2596.64,2562.02,2597.82,3721300000,0.45
2019-01-11,2588.11,2596.26,2577.4,2596.27,3447460000,-0.01
2019-01-14,2580.31,2582.61,2570.41,2589.32,3689370000,-0.53
2019-01-15,2585.1,2610.3,2585.1,2613.08,3601180000,1.07
2019-01-16,2614.75,2616.1,2612.68,2625.76,3882180000,0.22
2019-01-17,2609.28,2635.96,2606.36,2645.06,3802410000,0.76
2019-01-18,2651.27,2670.71,2647.58,2675.47,4009010000,1.32
2019-01-22,2657.88,2632.9,2617.27,2657.88,3923950000,-1.42
2019-01-23,2643.48,2638.7,2612.86,2653.19,3358770000,0.22
2019-01-24,2638.84,2642.33,2627.01,2647.2,3449230000,0.14
2019-01-25,2657.44,2664.76,2657.33,2672.38,3821000000,0.85
2019-01-28,2644.97,2643.85,2624.06,2644.97,3630820000,-0.78
2019-01-29,2644.89,2640,2631.05,2650.93,3518070000,-0.15
2019-01-30,2653.62,2681.05,2648.34,2690.44,3883270000,1.55
2019-01-31,2685.49,2704.1,2678.65,2708.95,4953800000,0.86
2019-02-01,2702.32,2706.53,2696.88,2716.66,3782490000,0.09
2019-02-04,2706.49,2724.87,2698.75,2724.99,3369450000,0.68
2019-02-05,2728.34,2737.7,2724.03,2738.98,3597620000,0.47
2019-02-06,2735.05,2731.61,2724.15,2738.08,3486590000,-0.22
2019-02-07,2717.53,2706.05,2687.26,2719.32,4114040000,-0.94
2019-02-08,2692.36,2707.88,2681.83,2708.07,3649510000,0.07
2019-02-11,2712.4,2709.8,2703.79,2718.05,3395330000,0.07
2019-02-12,2722.61,2744.73,2722.61,2748.19,3843020000,1.29
2019-02-13,2750.3,2753.03,2748.63,2761.85,3684910000,0.30
2019-02-14,2743.5,2745.73,2731.23,2757.9,3845390000,-0.27
2019-02-15,2760.24,2775.6,2760.24,2775.66,3648680000,1.09
2019-02-19,2769.28,2779.76,2767.29,2787.33,3535270000,0.15
2019-02-20,2779.05,2784.7,2774.06,2789.88,3904830000,0.18
2019-02-21,2780.24,2774.88,2764.55,2781.58,3598260000,-0.35
2019-02-22,2780.67,2792.67,2779.11,2794.2,3429350000,0.64
2019-02-25,2804.35,2796.11,2794.99,2813.49,3860260000,0.12
2019-02-26,2792.36,2793.9,2789.47,2803.12,3676200000,-0.08
2019-02-27,2787.5,2792.38,2775.13,2795.76,3771790000,-0.05
2019-02-28,2788.11,2784.49,2782.51,2793.73,4445780000,-0.28
2019-03-01,2798.22,2803.69,2787.38,2808.02,3994950000,0.69
2019-03-04,2814.37,2792.81,2767.66,2816.88,3949730000,-0.39
2019-03-05,2794.41,2789.65,2782.97,2796.44,3631380000,-0.11
2019-03-06,2790.27,2771.45,2768.69,2790.27,3800180000,-0.65
2019-03-07,2766.53,2748.93,2739.09,2767.25,3932150000,-0.81
2019-03-08,2730.79,2743.07,2722.27,2744.13,3424300000,-0.21
2019-03-11,2747.61,2783.3,2747.61,2784,3764850000,1.47
2019-03-12,2787.34,2791.52,2786.73,2798.32,3432340000,0.30
2019-03-13,2799.78,2810.92,2799.78,2821.24,3782250000,0.69
2019-03-14,2810.38,2808.48,2803.46,2815,3505670000,-0.09
2019-03-15,2810.79,2822.48,2810.79,2830.73,5969780000,0.50
2019-03-18,2822.61,2832.94,2821.99,2835.41,3620770000,0.37
2019-03-19,2840.76,2832.57,2823.27,2852.42,3650740000,-0.01
2019-03-20,2831.34,2824.23,2812.43,2843.54,3779160000,-0.29
2019-03-21,2819.72,2854.88,2817.38,2860.31,3612620000,1.09
2019-03-22,2844.52,2800.71,2800.47,2846.16,4253730000,-1.90
2019-03-25,2796.01,2798.36,2785.02,2809.79,3406110000,-0.08
2019-03-26,2812.66,2818.46,2803.99,2829.87,3288570000,0.72
2019-03-27,2819.72,2805.37,2787.72,2825.56,3422400000,-0.46
2019-03-28,2809.4,2815.44,2798.77,2819.71,3185460000,0.36
2019-03-29,2828.27,2834.4,2819.23,2836.03,3752520000,0.67
2019-04-01,2848.63,2867.19,2848.63,2869.4,3560090000,1.16
2019-04-02,2868.24,2867.24,2858.75,2872.9,3267210000,0.00
2019-04-03,2876.09,2873.4,2865.17,2885.25,3570000000,0.21
2019-04-04,2873.99,2879.39,2867.14,2881.28,3038740000,0.21
2019-04-05,2884.16,2892.74,2882.99,2893.24,3155970000,0.46
2019-04-08,2888.46,2895.77,2880.78,2895.95,3056460000,0.10
2019-04-09,2886.58,2878.2,2873.33,2886.88,3032480000,-0.61
2019-04-10,2881.37,2888.21,2879.13,2889.71,3092230000,0.35
2019-04-11,2891.92,2888.32,2881.99,2893.42,2970650000,0.00
2019-04-12,2900.86,2907.41,2898.37,2910.54,3726050000,0.66
2019-04-15,2908.32,2905.58,2896.48,2909.6,3114530000,-0.06
2019-04-16,2912.26,2907.06,2900.71,2916.06,3403120000,0.05
2019-04-17,2916.04,2900.45,2895.45,2918,3648100000,-0.23
2019-04-18,2904.81,2905.03,2891.9,2908.4,3507100000,0.16
2019-04-22,2898.78,2907.97,2896.35,2909.51,3010130000,0.10
2019-04-23,2909.99,2933.68,2908.53,2936.31,3674480000,0.88
2019-04-24,2934,2927.25,2926.05,2936.83,3468480000,-0.22
2019-04-25,2928.99,2926.17,2912.84,2933.1,3440010000,-0.04
2019-04-26,2925.81,2939.88,2917.56,2939.88,3264390000,0.47
2019-04-29,2940.58,2943.03,2939.35,2949.52,3150390000,0.11
2019-04-30,2937.14,2945.83,2924.11,2948.22,3939760000,0.10
2019-05-01,2952.33,2923.73,2923.36,2954.13,3669330000,-0.75
2019-05-02,2922.16,2917.52,2900.5,2931.68,3802290000,-0.21
2019-05-03,2929.21,2945.64,2929.21,2947.85,3357180000,0.96
2019-05-06,2908.89,2932.47,2898.21,2937.32,3203260000,-0.45
2019-05-07,2913.03,2884.05,2862.6,2913.03,3793060000,-1.65
2019-05-08,2879.61,2879.42,2873.28,2897.96,3543110000,-0.16
2019-05-09,2859.84,2870.72,2836.4,2875.97,3659050000,-0.30
2019-05-10,2863.1,2881.4,2825.39,2891.31,3566780000,0.37
2019-05-13,2840.19,2811.87,2801.43,2840.19,3900270000,-2.41
2019-05-14,2820.12,2834.41,2820.12,2852.54,3354860000,0.80
2019-05-15,2820.38,2850.96,2815.08,2858.68,3140900000,0.58
2019-05-16,2855.8,2876.32,2855.8,2892.15,3338470000,0.89
2019-05-17,2858.6,2859.53,2854.23,2885.48,3316040000,-0.58
2019-05-20,2841.94,2840.23,2831.29,2853.86,3293750000,-0.67
2019-05-21,2854.02,2864.36,2854.02,2868.88,3223050000,0.85
2019-05-22,2856.06,2856.27,2851.11,2865.47,3194000000,-0.28
2019-05-23,2836.7,2822.24,2805.49,2836.7,3899320000,-1.19
2019-05-24,2832.41,2826.06,2820.19,2841.36,2889230000,0.14
2019-05-28,2830.03,2802.39,2801.58,2840.51,4146980000,-0.84
2019-05-29,2790.25,2783.02,2766.06,2792.03,3701110000,-0.69
2019-05-30,2786.94,2788.86,2776.74,2799,3276030000,0.21
2019-05-31,2766.15,2752.06,2750.52,2768.98,3982670000,-1.32
2019-06-03,2751.53,2744.45,2728.81,2763.07,3952360000,-0.28
2019-06-04,2762.64,2803.27,2762.64,2804.49,3814130000,2.14
2019-06-05,2818.09,2826.15,2800.92,2827.28,3570760000,0.82
2019-06-06,2828.51,2843.49,2822.45,2852.1,3445140000,0.61
2019-06-07,2852.87,2873.34,2852.87,2884.97,3244380000,1.05
2019-06-10,2885.83,2886.73,2885.51,2904.77,3209890000,0.47
2019-06-11,2903.27,2885.72,2878.53,2910.61,3551000000,-0.03
2019-06-12,2882.73,2879.84,2874.68,2888.57,3039870000,-0.20
2019-06-13,2886.24,2891.64,2881.99,2895.24,3100640000,0.41
