Code,Timestamp,Open,Close,Low,High,Volume,Return
TSN,2024-07-22,59.64,59.51,59,59.84,1166200,-0.37
TSN,2024-07-23,59.51,59.23,58.89,59.56,818500,-0.47
TSN,2024-07-24,59.23,59.38,58.66,59.42,1565900,0.25
TSS,2024-07-19,42.63,42.64,41.61,42.83,12839900,-39.26
TSS,2024-07-22,42.43,42.67,42.37,42.98,10115500,0.07
TSS,2024-07-23,42.44,42.98,41.9,43.08,17688600,0.72
TSS,2024-07-24,43.25,44.66,43.25,44.78,20392800,3.76
TWX,2024-07-19,433.1,437.11,432,441.14,20940400,89.78
TWX,2024-07-22,441.79,442.94,438.91,444.6,15808800,1.32
TWX,2024-07-23,443.9,444.85,443.1,448.39,13107100,0.43
TWX,2024-07-24,440.45,428.9,427.59,441.48,26805800,-3.72
TXN,2024-07-19,205.36,199.1,198.74,206.15,4868000,-115.42
TXN,2024-07-22,203.1,205.88,201.01,206,6063800,3.29
TXN,2024-07-23,200.59,198.29,197.44,202.98,6083300,-3.83
TXN,2024-07-24,206.36,198.28,196.91,206.55,11049100,-0.01
TXT,2024-07-19,93.23,90.33,90.2,93.23,1458100,-119.51
TXT,2024-07-22,91,91.82,90.2,92.05,1105500,1.62
TXT,2024-07-23,91.82,92.13,91.72,92.7,876800,0.34
TXT,2024-07-24,91.85,90.12,89.76,92.08,1062100,-2.23
T,2024-07-19,19.12,19.12,18.98,19.24,29910300,-371.34
T,2024-07-22,18.7,18.55,18.31,18.77,44083600,-3.07
T,2024-07-23,18.57,18.21,18.14,18.61,70161800,-1.87
T,2024-07-24,18.92,19.16,18.76,19.23,64465000,4.96
UAA,2024-07-19,6.65,6.7,6.56,6.77,8594400,-185.97
UAA,2024-07-22,6.72,6.69,6.56,6.75,11898600,-0.15
UAA,2024-07-23,6.49,6.56,6.45,6.7,12027700,-1.98
UAA,2024-07-24,6.55,6.52,6.49,6.64,11072200,-0.61
UAL,2024-07-19,45.9,47.93,44.95,48.31,9601200,86.40
UAL,2024-07-22,47.24,48.19,46.63,48.76,8876300,0.54
UAL,2024-07-23,47.99,48.22,47.86,48.89,6682500,0.06
UAL,2024-07-24,48.34,46.02,45.83,48.34,6996100,-4.78
UA,2024-07-19,6.51,6.55,6.43,6.6,1369795,-602.60
UA,2024-07-22,6.61,6.53,6.41,6.61,2135645,-0.31
UA,2024-07-23,6.33,6.4,6.33,6.52,2351600,-2.03
UA,2024-07-24,6.36,6.35,6.32,6.44,1926423,-0.79
UDR,2024-07-19,41.87,41.52,41.31,41.87,1044600,84.71
UDR,2024-07-22,41.54,42.03,41.32,42.14,1686500,1.21
UDR,2024-07-23,41.98,42.01,41.82,42.18,2712900,-0.05
UDR,2024-07-24,42.05,41.5,41.4,42.21,2021600,-1.23
UHS,2024-07-19,183.02,180.82,179.5,183.02,634600,77.05
UHS,2024-07-22,181.33,182.17,179.81,183.5,610700,0.74
UHS,2024-07-23,184.37,185.3,181.29,186.5,854300,1.69
UHS,2024-07-24,187,185.97,185.05,189.78,958700,0.36
ULTA,2024-07-19,394.6,390.92,387,394.68,897300,52.43
ULTA,2024-07-22,390.92,391.67,382.21,392.45,596800,0.19
ULTA,2024-07-23,389.87,389.29,388.98,395.67,557400,-0.61
ULTA,2024-07-24,379.5,369.61,364.67,381,1507900,-5.32
UNH,2024-07-19,567.12,565.33,561.54,569.9,4290400,34.62
UNH,2024-07-22,563.05,558.53,557.08,564.25,3377300,-1.22
UNH,2024-07-23,558.79,554.7,552.81,558.84,2785600,-0.69
UNH,2024-07-24,560,559.75,553.02,561.13,3156200,0.90
UNM,2024-07-19,53.56,53.55,52.96,53.83,1006700,-945.28
UNM,2024-07-22,53.54,53.83,53.43,54.13,1383000,0.52
UNM,2024-07-23,53.78,53.95,53.54,54,798400,0.22
UNM,2024-07-24,54.04,53.58,53.53,54.33,1000900,-0.69
UNP,2024-07-19,244.8,242.32,241.5,244.8,3870100,77.89
UNP,2024-07-22,242.78,243.27,240.86,243.37,2187000,0.39
UNP,2024-07-23,242.23,239.5,239.29,242.9,2538300,-1.57
UNP,2024-07-24,238.2,237.38,236.84,240.74,3288800,-0.89
UPS,2024-07-19,145.87,145.18,143.24,145.88,3073800,-63.51
UPS,2024-07-22,145.75,145.18,143.69,146.17,3629800,0.00
UPS,2024-07-23,130.14,127.68,124.98,132.26,25353900,-13.71
UPS,2024-07-24,126.51,128.53,124.8,129.25,11642500,0.66
URI,2024-07-19,733.18,718.64,716.42,733.18,493300,82.11
URI,2024-07-22,731.78,738.35,715,738.35,520900,2.67
URI,2024-07-23,731.74,743.94,724.25,751.41,596200,0.75
URI,2024-07-24,740.28,715.82,715.74,747.16,1212400,-3.93
USB,2024-07-19,44.74,44.76,44.26,44.97,11842300,-1499.24
USB,2024-07-22,44.63,45.04,43.96,45.22,12327600,0.62
USB,2024-07-23,44.84,45.55,44.68,45.68,8131500,1.12
USB,2024-07-24,45.59,44.77,44.71,45.84,8059400,-1.74
UTX,2024-07-19,126.32,121.03,120.34,126.46,989300,63.01
UTX,2024-07-22,121.85,120.39,120.18,122,625700,-0.53
UTX,2024-07-23,120.39,121.2,119.72,121.41,696400,0.67
UTX,2024-07-24,121.95,120.03,119.79,121.95,754900,-0.97
VAR,2024-07-19,86.47,85.49,85.18,86.81,1461400,-40.40
VAR,2024-07-22,85.72,87.14,85.14,87.2,1174300,1.89
VAR,2024-07-23,86.99,86.45,86.32,87.89,1307400,-0.80
VAR,2024-07-24,86.17,86.45,85.93,87.97,996600,0.00
VFC,2024-07-19,16.12,16.38,15.73,16.49,7727500,-427.78
VFC,2024-07-22,16.34,16.28,15.79,16.44,5155700,-0.61
VFC,2024-07-23,16.14,16.27,15.98,16.36,5137400,-0.06
VFC,2024-07-24,16.22,15.97,15.78,16.56,6323500,-1.88
VIAB,2024-07-19,40.57,41,40.33,41.16,5799100,61.05
VIAB,2024-07-22,40.84,41.4,40.43,41.41,6648400,0.97
VIAB,2024-07-23,41.3,42.3,41.3,42.62,8802700,2.13
VIAB,2024-07-24,42.41,42.22,42.01,43.08,7490200,-0.19
VLO,2024-07-19,148.74,148.33,146.63,149.32,1582400,71.54
VLO,2024-07-22,147.5,149.02,146.12,149.67,2435400,0.46
VLO,2024-07-23,148.9,146.87,146.42,149.42,1793700,-1.46
VLO,2024-07-24,147.19,148.82,145.09,149.6,3770300,1.31
VMC,2024-07-19,257.8,256.14,254.7,258.19,599700,41.90
VMC,2024-07-22,257.58,260.61,255.25,261.49,743900,1.72
VMC,2024-07-23,260.04,260.15,259.38,262.09,408500,-0.18
VMC,2024-07-24,258.42,250.51,250.06,259.83,1116300,-3.85
VNO,2024-07-19,28.86,28.71,28.41,29.41,1212600,-772.55
VNO,2024-07-22,28.7,28.86,28.31,29.18,1405900,0.52
VNO,2024-07-23,28.72,29.28,28.67,29.51,3138800,1.43
VNO,2024-07-24,29.11,28.12,28.11,29.59,1278100,-4.13
VRSK,2024-07-19,281.89,276.83,275.51,281.89,1382900,89.84
VRSK,2024-07-22,278.47,278.61,277.33,280.48,467100,0.64
VRSK,2024-07-23,278.61,278.12,277.5,279.69,397800,-0.18
VRSK,2024-07-24,278.97,276.55,276.25,278.97,618400,-0.57
VRSN,2024-07-19,178.34,177.18,175.93,178.43,763300,-56.08
VRSN,2024-07-22,178.23,177.46,177,179,509900,0.16
VRSN,2024-07-23,177.46,176.26,175.88,177.8,625300,-0.68
VRSN,2024-07-24,175.27,174.97,173.82,175.52,888500,-0.74
VRTX,2024-07-19,490.73,491.57,489.07,495.79,1691800,64.41
VRTX,2024-07-22,497,495.91,491.52,498.77,966200,0.88
VRTX,2024-07-23,494.69,490.32,487.98,495.35,821300,-1.14
VRTX,2024-07-24,488.46,490.8,486.25,491.99,967500,0.10
VTR,2024-07-19,53.59,53.3,53.14,53.7,1535000,-820.83
VTR,2024-07-22,53.29,53.67,52.79,53.72,1449400,0.69
VTR,2024-07-23,53.59,53.56,53.44,54.22,1628600,-0.21
VTR,2024-07-24,53.62,53.53,53.43,54.51,1639900,-0.06
VZ,2024-07-19,42.3,41.62,41.43,42.3,17608000,-28.62
VZ,2024-07-22,39.95,39.09,38.7,40,54985800,-6.47
VZ,2024-07-23,38.74,38.89,38.72,39.27,25257700,-0.51
VZ,2024-07-24,39.24,39.67,39.05,39.83,22889000,1.97
V,2024-07-19,270.32,265.46,264.31,270.95,6839900,85.06
V,2024-07-22,267.23,267.71,265.02,268.4,5313600,0.84
V,2024-07-23,267.53,264.79,263.86,267.7,8109200,-1.10
V,2024-07-24,256.07,254.17,253.13,257.2,13065900,-4.18
WAT,2024-07-19,309.05,302.72,301.15,309.05,386900,16.04
WAT,2024-07-22,305.37,307.22,300.88,308.45,447000,1.46
WAT,2024-07-23,312.07,300.83,300.26,312.07,341700,-2.12
WAT,2024-07-24,300.32,305.31,300.32,310.25,401400,1.47
WBA,2024-07-19,11.31,11.01,10.98,11.32,80864500,-2673.02
WBA,2024-07-22,10.89,11.3,10.8,11.32,22281400,2.57
WBA,2024-07-23,11.13,11.23,10.98,11.34,14323400,-0.62
WBA,2024-07-24,11.24,11.16,11.12,11.39,11263100,-0.63
WDC,2024-07-19,70.65,69.82,69.21,71.65,4315900,84.02
WDC,2024-07-22,71.22,73.06,70.69,73.15,5421100,4.43
WDC,2024-07-23,72.36,72.96,72.35,73.45,2789300,-0.14
WDC,2024-07-24,72.91,72.01,71.83,74.37,6386900,-1.32
WEC,2024-07-19,82.58,81.55,81.13,82.78,1536900,11.70
WEC,2024-07-22,81.5,82.03,81.45,82.29,2297900,0.59
WEC,2024-07-23,82.04,81.75,81.6,82.42,2361500,-0.34
WEC,2024-07-24,82.63,83.56,82,83.81,2999300,2.17
WFC,2024-07-19,59.3,59.23,59.11,59.77,12362800,-41.08
WFC,2024-07-22,59.26,59.14,58.54,59.39,13638600,-0.15
WFC,2024-07-23,59.2,59.67,59.04,59.91,10927800,0.89
WFC,2024-07-24,59.77,59.44,59.37,60.21,10777100,-0.39
WHR,2024-07-19,104.65,105.62,104.65,107.39,743700,43.72
WHR,2024-07-22,106.15,106.31,105.47,107.44,732800,0.65
WHR,2024-07-23,104,101.36,100.64,104.04,1724600,-4.88
WHR,2024-07-24,101.22,98.75,98.03,101.8,1854200,-2.64
WLTW,2024-07-19,172.81,169.79,168.65,172.81,386700,41.84
WLTW,2024-07-22,169.24,169.41,168.65,170.89,299800,-0.22
WLTW,2024-07-23,169.68,172.45,169.12,172.69,319800,1.76
WLTW,2024-07-24,173.21,169.88,169.65,173.64,218800,-1.51
WMB,2024-07-19,43.64,44,43.29,44.18,8859200,-286.09
WMB,2024-07-22,44.11,44.77,44.02,45.1,8500700,1.72
WMB,2024-07-23,44.6,44.08,44.02,44.79,8738200,-1.57
WMB,2024-07-24,44,42.49,42.34,44.04,10198500,-3.74
WMT,2024-07-19,71.2,70.75,70.65,71.33,11665500,39.94
WMT,2024-07-22,70.86,70.38,70.23,71.26,12666100,-0.53
WMT,2024-07-23,70.47,70.65,70.11,70.7,9263600,0.38
WMT,2024-07-24,70.52,70.6,70.34,70.84,22490800,-0.07
WM,2024-07-19,224.5,222.8,222.13,225,1220900,68.31
WM,2024-07-22,221.7,223.45,221.31,223.53,1135000,0.29
WM,2024-07-23,223.41,218.73,218.09,223.52,1533600,-2.16
WM,2024-07-24,218.44,217.38,216.98,219.58,1361100,-0.62
WRK,2024-07-19,45.7,45.72,45.49,46.04,4219100,-375.46
WRK,2024-07-22,45.9,46.49,45.76,46.68,6366400,1.66
WRK,2024-07-23,46.09,45.92,45.52,46.18,5522100,-1.24
WRK,2024-07-24,45.54,46.28,44.97,47.3,15253200,0.78
WU,2024-07-19,12.56,12.46,12.39,12.58,2608600,-271.43
WU,2024-07-22,12.48,12.61,12.36,12.64,2913300,1.19
WU,2024-07-23,12.57,12.52,12.47,12.6,2465900,-0.72
WU,2024-07-24,12.48,12.39,12.37,12.57,3593800,-1.05
WYNN,2024-07-19,83.48,83.43,82.19,83.75,2150800,85.15
WYNN,2024-07-22,83.96,83.54,82.59,84.44,1641600,0.13
WYNN,2024-07-23,83.23,83.27,82.55,83.31,1569900,-0.32
WYNN,2024-07-24,83.46,80.97,80.66,83.75,2320100,-2.84
WYN,2024-07-19,231.94,227.95,226.39,231.94,1205000,64.48
WYN,2024-07-22,229.2,228.03,225.23,230.48,897800,0.04
WYN,2024-07-23,226.83,224.28,223.91,227.49,840000,-1.67
WYN,2024-07-24,224.26,221.34,220.12,224.58,1539900,-1.33
WY,2024-07-19,30.48,30.14,29.87,30.58,2965100,-634.37
WY,2024-07-22,30.19,30.6,29.87,30.65,3723000,1.50
WY,2024-07-23,30.41,30.26,30.11,30.49,2759600,-1.12
WY,2024-07-24,30.31,29.87,29.81,30.38,3191600,-1.31
XEC,2024-07-19,224.14,219.99,219.62,224.14,364900,86.42
XEC,2024-07-22,219.92,224.18,219.16,224.77,654100,1.87
XEC,2024-07-23,229.53,220.56,216.46,233.48,775900,-1.64
XEC,2024-07-24,219.52,214.79,214.3,219.52,898500,-2.69
XEL,2024-07-19,55.8,55.94,55.03,56.09,3043900,-283.96
XEL,2024-07-22,56.19,55.74,55.61,56.39,2545100,-0.36
XEL,2024-07-23,55.61,55.14,55.02,55.72,2164900,-1.09
XEL,2024-07-24,55.67,56.36,55.36,56.4,2907500,2.16
XLNX,2024-07-19,70.23,68.87,67.26,70.34,5526600,18.16
XLNX,2024-07-22,69.65,69.93,68.5,70.2,2601300,1.52
XLNX,2024-07-23,68.47,68.59,68.1,69.52,2536900,-1.95
XLNX,2024-07-24,68.08,67.08,66.99,69.16,3196700,-2.25
XL,2024-07-19,353.91,346.22,345.28,355.04,3462700,80.63
XL,2024-07-22,348,347.87,341.38,348.73,2659600,0.47
XL,2024-07-23,345.73,344.17,341.38,348.66,2027800,-1.08
XL,2024-07-24,342.95,336.04,335.45,344.82,2835800,-2.42
XOM,2024-07-19,118.59,116.07,115.87,118.88,16157700,-189.51
XOM,2024-07-22,115.18,115.27,114.58,115.94,12065900,-0.69
XOM,2024-07-23,114.81,113.41,113.17,115.17,11251700,-1.64
XOM,2024-07-24,113.77,115.01,113.07,115.2,14925200,1.39
XRAY,2024-07-19,26.42,26.36,26.08,26.59,2040200,-336.31
XRAY,2024-07-22,26.36,26.39,26.07,26.58,3241000,0.11
XRAY,2024-07-23,26.36,26.06,25.99,26.39,1691300,-1.27
XRAY,2024-07-24,26.13,26.24,26.07,26.4,1917800,0.69
XRX,2024-07-19,11.92,11.88,11.8,12.02,1273200,-120.88
XRX,2024-07-22,11.87,11.88,11.51,11.91,1634500,0.00
XRX,2024-07-23,11.79,11.68,11.58,11.82,2033700,-1.71
XRX,2024-07-24,11.7,11.78,11.67,12.04,2304400,0.85
XYL,2024-07-19,138.67,137.49,136.55,139.28,1038500,91.43
XYL,2024-07-22,138.98,139.34,137.76,139.55,902900,1.33
XYL,2024-07-23,138.91,140.72,138.41,141.22,860400,0.98
XYL,2024-07-24,140.02,136.71,136.52,140.62,1010600,-2.93
YUM,2024-07-19,129.04,126.93,126.75,129.09,2045800,-7.71
YUM,2024-07-22,126.84,128.61,126.42,128.68,1605300,1.31
YUM,2024-07-23,128.64,126.46,126.2,128.64,1298600,-1.70
YUM,2024-07-24,125.97,125.95,124.76,126.83,1620500,-0.40
ZBH,2024-07-19,112.04,110.5,109.6,112.04,1510700,-13.98
ZBH,2024-07-22,110.85,110.33,109.75,111.4,1355700,-0.15
ZBH,2024-07-23,110.38,110,109.44,110.76,978200,-0.30
ZBH,2024-07-24,110.32,110.55,109.51,111.05,925300,0.50
ZION,2024-07-19,49.21,48.98,48.65,49.61,2544000,-125.70
ZION,2024-07-22,48.66,49.48,48.42,49.71,2533900,1.01
ZION,2024-07-23,53.32,52.53,50.94,53.32,3161600,5.81
ZION,2024-07-24,52.03,50.98,50.87,52.68,2351600,-3.04
ZTS,2024-07-19,180.04,178.58,176.17,180.51,2131400,71.45
ZTS,2024-07-22,180.8,180.76,178.78,182.17,1532900,1.21
ZTS,2024-07-23,181.13,179.38,179.25,182.18,1329400,-0.77
ZTS,2024-07-24,179.33,179.66,178.39,180.84,1309300,0.16
